gestora,title,publisher,published_date,url
BTG Pactual Asset Management,BTG Pactual (BPAC11) se consolida o maior banco de ... - Portal Acionista,Portal Acionista,24/05/2023,https://news.google.com/rss/articles/CBMiamh0dHBzOi8vYWNpb25pc3RhLmNvbS5ici9idGctcGFjdHVhbC1icGFjMTEtc2UtY29uc29saWRhLW8tbWFpb3ItYmFuY28tZGUtaW52ZXN0aW1lbnRvcy1kYS1hbWVyaWNhLWxhdGluYS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en
BTG Pactual Asset Management,Ibovespa recua pressionado por blue chips; Alpargatas dispara - UOL Economia,UOL Economia,22/05/2023,https://news.google.com/rss/articles/CBMieGh0dHBzOi8vZWNvbm9taWEudW9sLmNvbS5ici9ub3RpY2lhcy9yZXV0ZXJzLzIwMjMvMDUvMjIvaWJvdmVzcGEtcmVjdWEtcHJlc3Npb25hZG8tcG9yLWJsdWUtY2hpcHMtYWxwYXJnYXRhcy1kaXNwYXJhLmh0bdIBfGh0dHBzOi8vZWNvbm9taWEudW9sLmNvbS5ici9ub3RpY2lhcy9yZXV0ZXJzLzIwMjMvMDUvMjIvaWJvdmVzcGEtcmVjdWEtcHJlc3Npb25hZG8tcG9yLWJsdWUtY2hpcHMtYWxwYXJnYXRhcy1kaXNwYXJhLmFtcC5odG0?oc=5&hl=en-US&gl=US&ceid=US:en
BTG Pactual Asset Management,Eça Correia: conheça o co-head de Agro da EQI Asset - Eu Quero Investir,Eu Quero Investir,19/05/2023,https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vZXVxdWVyb2ludmVzdGlyLmNvbS9maWktc3VtbWl0L2VjYS1jb3JyZWlh0gEA?oc=5&hl=en-US&gl=US&ceid=US:en
BTG Pactual Asset Management,Gabriel Porto participa do FII Summit - Eu Quero Investir,Eu Quero Investir,12/05/2023,https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vZXVxdWVyb2ludmVzdGlyLmNvbS9mdW5kb3MtaW1vYmlsaWFyaW9zL2dhYnJpZWwtcG9ydG8tZmlpLXN1bW1pdNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en
BTG Pactual Asset Management,BTG Pactual Asset Management se junta a gestora Pacifico Gestão de Recursos – Últimas notícias – Estadão E-Investidor – As principais notícias do mercado financeiro - E-Investidor,E-Investidor,12/05/2023,https://news.google.com/rss/articles/CBMibWh0dHBzOi8vZWludmVzdGlkb3IuZXN0YWRhby5jb20uYnIvdWx0aW1hcy9idGctcGFjdHVhbC1hc3NldC1tYW5hZ2VtZW50LXNlLWp1bnRhLXBhY2lmaWNvLWdlc3Rhby1kZS1yZWN1cnNvcy_SAXBodHRwczovL2VpbnZlc3RpZG9yLmVzdGFkYW8uY29tLmJyL3VsdGltYXMvYnRnLXBhY3R1YWwtYXNzZXQtbWFuYWdlbWVudC1zZS1qdW50YS1wYWNpZmljby1nZXN0YW8tZGUtcmVjdXJzb3MvYW1w?oc=5&hl=en-US&gl=US&ceid=US:en
BTG Pactual Asset Management,O que é o Boletim Focus? | VOCÊ S/A - VC S/A,VC S/A,12/05/2023,https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vdm9jZXNhLmFicmlsLmNvbS5ici9jb2x1bmEvZ3VydS9vLXF1ZS1lLW8tYm9sZXRpbS1mb2N1c9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en
BTG Pactual Asset Management,"Mynt, do BTG Pactual, adiciona cinco novas criptos para ... - Revista Capital Econômico",Revista Capital Econômico,11/05/2023,https://news.google.com/rss/articles/CBMib2h0dHBzOi8vcmV2aXN0YWNhcGl0YWxlY29ub21pY28uY29tLmJyL215bnQtZG8tYnRnLXBhY3R1YWwtYWRpY2lvbmEtY2luY28tbm92YXMtY3JpcHRvcy1wYXJhLW5lZ29jaWFjYW8tbm8tYXBwL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en
BTG Pactual Asset Management,"Como a Verde Asset, de Luis Stuhlberger, perdeu R$ 24 bilhões – Investimentos – Estadão E-Investidor – As principais notícias do mercado financeiro - E-Investidor",E-Investidor,09/05/2023,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vZWludmVzdGlkb3IuZXN0YWRhby5jb20uYnIvaW52ZXN0aW1lbnRvcy92ZXJkZS1hc3NldC1sdWlzLXN0dWhsYmVyZ2VyLXBlcmRlLTI0LWJpbGhvZXMv0gFiaHR0cHM6Ly9laW52ZXN0aWRvci5lc3RhZGFvLmNvbS5ici9pbnZlc3RpbWVudG9zL3ZlcmRlLWFzc2V0LWx1aXMtc3R1aGxiZXJnZXItcGVyZGUtMjQtYmlsaG9lcy9hbXA?oc=5&hl=en-US&gl=US&ceid=US:en
BTG Pactual Asset Management,"Rápidas: Petrobras, Natura, Carrefour Brasil, BTG Pactual, BB, Alupar, Eneva, AES Brasil - Finance News",Finance News,09/05/2023,https://news.google.com/rss/articles/CBMidGh0dHBzOi8vZmluYW5jZW5ld3MuY29tLmJyLzIwMjMvMDUvcmFwaWRhcy1wZXRyb2JyYXMtbmF0dXJhLWNhcnJlZm91ci1icmFzaWwtYnRnLXBhY3R1YWwtYmItYWx1cGFyLWVuZXZhLWFlcy1icmFzaWwv0gF4aHR0cHM6Ly9maW5hbmNlbmV3cy5jb20uYnIvMjAyMy8wNS9yYXBpZGFzLXBldHJvYnJhcy1uYXR1cmEtY2FycmVmb3VyLWJyYXNpbC1idGctcGFjdHVhbC1iYi1hbHVwYXItZW5ldmEtYWVzLWJyYXNpbC9hbXAv?oc=5&hl=en-US&gl=US&ceid=US:en
BTG Pactual Asset Management,BTG Pactual (BPAC11) 'ignora' cenário difícil e entrega resultados ... - Empiricus,Empiricus,08/05/2023,https://news.google.com/rss/articles/CBMikQFodHRwczovL3d3dy5lbXBpcmljdXMuY29tLmJyL2FydGlnb3MvaW52ZXN0aW1lbnRvcy9idGctcGFjdHVhbC1icGFjMTEtaWdub3JhLWNlbmFyaW8tZGlmaWNpbC1lLWVudHJlZ2EtcmVzdWx0YWRvcy1hY2ltYS1kYXMtZXhwZWN0YXRpdmFzLW5vLTF0MjMv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en
