gestora,title,publisher,published_date,url
Occam Brasil,Recessão global é avaliada por gestores e investidores; veja - Portal Acionista,Portal Acionista,22/05/2023,https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vYWNpb25pc3RhLmNvbS5ici9yZWNlc3Nhby1nbG9iYWwtZS1hdmFsaWFkYS1wb3ItZ2VzdG9yZXMtZS1pbnZlc3RpZG9yZXMtdmVqYS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en
Occam Brasil,Futuros de NY sobem com atenção ao teto da dívida e confiança do consumidor; IPCA no Brasil e mais assuntos do mercado hoje - InfoMoney,InfoMoney,12/05/2023,https://news.google.com/rss/articles/CBMioQFodHRwczovL3d3dy5pbmZvbW9uZXkuY29tLmJyL21lcmNhZG9zL2Z1dHVyb3MtZGUtbnktc29iZW0tY29tLWF0ZW5jYW8tYW8tdGV0by1kYS1kaXZpZGEtZS1jb25maWFuY2EtZG8tY29uc3VtaWRvci1pcGNhLW5vLWJyYXNpbC1lLW1haXMtYXNzdW50b3MtZG8tbWVyY2Fkby1ob2plL9IBpQFodHRwczovL3d3dy5pbmZvbW9uZXkuY29tLmJyL21lcmNhZG9zL2Z1dHVyb3MtZGUtbnktc29iZW0tY29tLWF0ZW5jYW8tYW8tdGV0by1kYS1kaXZpZGEtZS1jb25maWFuY2EtZG8tY29uc3VtaWRvci1pcGNhLW5vLWJyYXNpbC1lLW1haXMtYXNzdW50b3MtZG8tbWVyY2Fkby1ob2plL2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en
Occam Brasil,"Salário mínimo: em meio a aumento, iniciativa lança ferramenta ... - Empiricus",Empiricus,07/05/2023,https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vd3d3LmVtcGlyaWN1cy5jb20uYnIvYXJ0aWdvcy9pbnZlc3RpbWVudG9zL3NhbGFyaW8tbWluaW1vLWxicmRsbTIxNy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en
Occam Brasil,Como declarar aluguel de ações no Imposto de Renda 2023 ... - Empiricus,Empiricus,30/04/2023,https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LmVtcGlyaWN1cy5jb20uYnIvZXhwbGljYS9jb21vLWRlY2xhcmFyLWFsdWd1ZWwtZGUtYWNvZXMtbm8taW1wb3N0by1kZS1yZW5kYS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en
Occam Brasil,"André Senna Duarte, da Occam, na Money Week - Eu Quero Investir",Eu Quero Investir,28/04/2023,https://news.google.com/rss/articles/CBMiOWh0dHBzOi8vZXVxdWVyb2ludmVzdGlyLmNvbS9tb25leS13ZWVrL2FuZHJlLXNlbm5hLWR1YXJ0ZdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en
Occam Brasil,Cenário de juros: o que esperar? - Eu Quero Investir,Eu Quero Investir,27/04/2023,https://news.google.com/rss/articles/CBMiQmh0dHBzOi8vZXVxdWVyb2ludmVzdGlyLmNvbS9tb25leS13ZWVrL2NlbmFyaW8tZGUtanVyb3MtbW9uZXktd2Vla9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en
Occam Brasil,Empiricus faz parceria com Trader Objetivo e lança programa que ... - Empiricus,Empiricus,18/04/2023,https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LmVtcGlyaWN1cy5jb20uYnIvYXJ0aWdvcy9pbnZlc3RpbWVudG9zL2VtcGlyaWN1cy1wYXJjZXJpYS10cmFkZXItb2JqZXRpdm8tci0yMC1taWwtbGJyZGZhMzEwL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en
