gestora,title,publisher,published_date,url
AZ Quest Investimentos,Justiça toma decisão sobre pedidos de credores da Light (LIGT3) – Últimas notícias – Estadão E-Investidor – As principais notícias do mercado financeiro - E-Investidor,E-Investidor,18/05/2023,https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vZWludmVzdGlkb3IuZXN0YWRhby5jb20uYnIvdWx0aW1hcy9saWdodC1sZ3QzLWp1c3RpY2EtY3JlZG9yZXMv0gFKaHR0cHM6Ly9laW52ZXN0aWRvci5lc3RhZGFvLmNvbS5ici91bHRpbWFzL2xpZ2h0LWxndDMtanVzdGljYS1jcmVkb3Jlcy9hbXA?oc=5&hl=en-US&gl=US&ceid=US:en
AZ Quest Investimentos,"BRF (BRFS3) confirma negociações para venda de precatórios e ativos; Inspirali, da Ânima (ANIM3), pede registro de companhia aberta e mais - InfoMoney",InfoMoney,18/05/2023,https://news.google.com/rss/articles/CBMiqgFodHRwczovL3d3dy5pbmZvbW9uZXkuY29tLmJyL21lcmNhZG9zL2JyZi1icmZzMy1jb25maXJtYS1uZWdvY2lhY29lcy1wYXJhLXZlbmRhLWRlLXByZWNhdG9yaW9zLWUtYXRpdm9zLWluc3BpcmFsaS1kYS1hbmltYS1hbmltMy1wZWRlLXJlZ2lzdHJvLWRlLWNvbXBhbmhpYS1hYmVydGEtZS1tYWlzL9IBrgFodHRwczovL3d3dy5pbmZvbW9uZXkuY29tLmJyL21lcmNhZG9zL2JyZi1icmZzMy1jb25maXJtYS1uZWdvY2lhY29lcy1wYXJhLXZlbmRhLWRlLXByZWNhdG9yaW9zLWUtYXRpdm9zLWluc3BpcmFsaS1kYS1hbmltYS1hbmltMy1wZWRlLXJlZ2lzdHJvLWRlLWNvbXBhbmhpYS1hYmVydGEtZS1tYWlzL2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en
AZ Quest Investimentos,"Altas e baixas do Ibovespa agora: BRF (BRFS3) dispara 6%, enquanto Yduqs (YDUQ3) e Minerva (BEEF3) saltam 4% - spacemoney.com.br",spacemoney.com.br,18/05/2023,https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LnNwYWNlbW9uZXkuY29tLmJyL2dlcmFsL2FsdGFzLWUtYmFpeGFzLWRvLWlib3Zlc3BhLTE4MDUyMDIzLWJyZi1icmZzMy15ZHVxcy1kdXEzLW1pbmVydmEtYmVlZjMvMTkzMjE1L9IBeGh0dHBzOi8vd3d3LnNwYWNlbW9uZXkuY29tLmJyL25vdGljaWEvYW1wLzE5MzIxNS9hbHRhcy1lLWJhaXhhcy1kby1pYm92ZXNwYS0xODA1MjAyMy1icmYtYnJmczMteWR1cXMtZHVxMy1taW5lcnZhLWJlZWYzLw?oc=5&hl=en-US&gl=US&ceid=US:en
AZ Quest Investimentos,Bolsa agora: Ibovespa acompanha NY e acelera no fim do pregão ... - Seu Dinheiro,Seu Dinheiro,18/05/2023,https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3LnNldWRpbmhlaXJvLmNvbS8yMDIzL2JvbHNhLWRvbGFyL2lib3Zlc3BhLWJvbHNhLWRvbGFyLWNhbWJpby0xOC0wNS1yZW5zLWpzbW4tbGlscy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en
AZ Quest Investimentos,"Ibovespa sobe 0,6%, aos 110 mil pontos, e dólar se valoriza em 0,7%, a R$ 4,96: arcabouço fiscal, Petrobras ... - spacemoney.com.br",spacemoney.com.br,18/05/2023,https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vd3d3LnNwYWNlbW9uZXkuY29tLmJyL3NwYWNlbm93L2lib3Zlc3BhLWUtZG9sYXItaG9qZS0xODA1MjAyMy8xOTMxNzIv0gFQaHR0cHM6Ly93d3cuc3BhY2Vtb25leS5jb20uYnIvbm90aWNpYS9hbXAvMTkzMTcyL2lib3Zlc3BhLWUtZG9sYXItaG9qZS0xODA1MjAyMy8?oc=5&hl=en-US&gl=US&ceid=US:en
AZ Quest Investimentos,Gabriel Porto participa do FII Summit - Eu Quero Investir,Eu Quero Investir,12/05/2023,https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vZXVxdWVyb2ludmVzdGlyLmNvbS9mdW5kb3MtaW1vYmlsaWFyaW9zL2dhYnJpZWwtcG9ydG8tZmlpLXN1bW1pdNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en
AZ Quest Investimentos,"Piora nos núcleos do IPCA em abril ajuda a reduzir velocidade da desinflação, dizem analistas - InfoMoney",InfoMoney,12/05/2023,https://news.google.com/rss/articles/CBMiiwFodHRwczovL3d3dy5pbmZvbW9uZXkuY29tLmJyL2Vjb25vbWlhL2xpZ2VpcmEtcGlvcmEtbm9zLW51Y2xlb3MtZG8taXBjYS1lbS1hYnJpbC1hanVkYS1hLXJlZHV6aXItdmVsb2NpZGFkZS1kYS1kZXNpbmZsYWNhby1kaXplbS1hbmFsaXN0YXMv0gGPAWh0dHBzOi8vd3d3LmluZm9tb25leS5jb20uYnIvZWNvbm9taWEvbGlnZWlyYS1waW9yYS1ub3MtbnVjbGVvcy1kby1pcGNhLWVtLWFicmlsLWFqdWRhLWEtcmVkdXppci12ZWxvY2lkYWRlLWRhLWRlc2luZmxhY2FvLWRpemVtLWFuYWxpc3Rhcy9hbXAv?oc=5&hl=en-US&gl=US&ceid=US:en
AZ Quest Investimentos,"Fiagro com dividendos entre 1,3% a 1,5% ao mês? Gestor explica - fiis.com.br",fiis.com.br,10/05/2023,https://news.google.com/rss/articles/CBMiRmh0dHBzOi8vZmlpcy5jb20uYnIvbm90aWNpYXMvZmlhZ3JvLXBhZ2EtZGl2aWRlbmRvcy1tZXMtZ2VzdG9yLWFhenExMS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en
AZ Quest Investimentos,"Fundo divulga primeiro dividendo após IPO, com yield de 15,88% - fiis.com.br",fiis.com.br,08/05/2023,https://news.google.com/rss/articles/CBMiRmh0dHBzOi8vZmlpcy5jb20uYnIvbm90aWNpYXMvZnVuZG8tZGl2dWxnYS1wcmltZWlyby1yZW5kaW1lbnRvLWF6cWkxMS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en
AZ Quest Investimentos,"Fiagro tem dividend yield a 18,64% a.a - Agrolink",Agrolink,02/05/2023,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LmFncm9saW5rLmNvbS5ici9ub3RpY2lhcy9maWFncm8tdGVtLWRpdmlkZW5kLXlpZWxkLWEtMTgtNjQtLWEtYV80Nzg4ODguaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en
AZ Quest Investimentos,"Light tentou gerar “comoção pública”, driblar como no futebol e novo plano é “brincadeira”, dizem gestores - InfoMoney",InfoMoney,28/04/2023,https://news.google.com/rss/articles/CBMikAFodHRwczovL3d3dy5pbmZvbW9uZXkuY29tLmJyL29uZGUtaW52ZXN0aXIvbGlnaHQtdGVudG91LWdlcmFyLWNvbW9jYW8tcHVibGljYS1kcmlibGFyLWNvbW8tbm8tZnV0ZWJvbC1lLW5vdm8tcGxhbm8tZS1icmluY2FkZWlyYS1kaXplbS1nZXN0b3Jlcy_SAZQBaHR0cHM6Ly93d3cuaW5mb21vbmV5LmNvbS5ici9vbmRlLWludmVzdGlyL2xpZ2h0LXRlbnRvdS1nZXJhci1jb21vY2FvLXB1YmxpY2EtZHJpYmxhci1jb21vLW5vLWZ1dGVib2wtZS1ub3ZvLXBsYW5vLWUtYnJpbmNhZGVpcmEtZGl6ZW0tZ2VzdG9yZXMvYW1wLw?oc=5&hl=en-US&gl=US&ceid=US:en
AZ Quest Investimentos,Magazine Luiza (MGLU3) e Via (VIIA3): É hora de comprar varejo? | Gestão Ativa - Suno Notícias,Suno Notícias,28/04/2023,https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LnN1bm8uY29tLmJyL25vdGljaWFzL21lcmNhZG8tbGl2cmUtbWVsaTM0LXZpaWEzLW1nbHUzLWdlc3Rvci1hei1xdWVzdC_SAVZodHRwczovL3d3dy5zdW5vLmNvbS5ici9ub3RpY2lhcy9tZXJjYWRvLWxpdnJlLW1lbGkzNC12aWlhMy1tZ2x1My1nZXN0b3ItYXotcXVlc3QvYW1wLw?oc=5&hl=en-US&gl=US&ceid=US:en
AZ Quest Investimentos,Luz e trevas - Istoé Dinheiro,Istoé Dinheiro,28/04/2023,https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vd3d3LmlzdG9lZGluaGVpcm8uY29tLmJyL2x1ei1lLXRyZXZhcy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en
AZ Quest Investimentos,"Fiagro ""abre a porteira"" para o ganho de capital; dividend yield ... - fiis.com.br",fiis.com.br,27/04/2023,https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vZmlpcy5jb20uYnIvbm90aWNpYXMvZmlhZ3JvLXBvcnRlaXJhLWdhbmhvLWNhcGl0YWwteWllbGQtYWF6cTExL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en
AZ Quest Investimentos,"Nas assets, R$ 82 bilhões a menos e muitas feridas pelo caminho - NeoFeed",NeoFeed,27/04/2023,https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vbmVvZmVlZC5jb20uYnIvbmVnb2Npb3MvbmFzLWFzc2V0cy1yLTgyLWJpbGhvZXMtYS1tZW5vcy1lLW11aXRhcy1mZXJpZGFzLXBlbG8tY2FtaW5oby_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en
AZ Quest Investimentos,Fiagro: a nova fronteira do investimento no agronegócio - Suno Notícias,Suno Notícias,21/04/2023,https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3LnN1bm8uY29tLmJyL25vdGljaWFzL2NvbW8tZXNjb2xoZXItZmlhZ3JvLWludmVzdGlyLWFncm9uZWdvY2lvL9IBT2h0dHBzOi8vd3d3LnN1bm8uY29tLmJyL25vdGljaWFzL2NvbW8tZXNjb2xoZXItZmlhZ3JvLWludmVzdGlyLWFncm9uZWdvY2lvL2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en
AZ Quest Investimentos,Fiagro: oportunidades para produtores e investidores - Suno Notícias,Suno Notícias,18/04/2023,https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vd3d3LnN1bm8uY29tLmJyL25vdGljaWFzL2ZpYWdyby1kaW5oZWlyby1wcm9kdXRvci1kaXotZ2VzdG9yL9IBSWh0dHBzOi8vd3d3LnN1bm8uY29tLmJyL25vdGljaWFzL2ZpYWdyby1kaW5oZWlyby1wcm9kdXRvci1kaXotZ2VzdG9yL2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en
AZ Quest Investimentos,Debenturistas pedem suspensão de decisão que adiou pagamento pela Light – Investimentos – Estadão E-Investidor – As principais notícias do mercado financeiro - E-Investidor,E-Investidor,17/04/2023,https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vZWludmVzdGlkb3IuZXN0YWRhby5jb20uYnIvaW52ZXN0aW1lbnRvcy9kZWJlbnR1cmlzdGFzLWxpZ2h0LWFkaWFtZW50by1wYWdhbWVudG8v0gFcaHR0cHM6Ly9laW52ZXN0aWRvci5lc3RhZGFvLmNvbS5ici9pbnZlc3RpbWVudG9zL2RlYmVudHVyaXN0YXMtbGlnaHQtYWRpYW1lbnRvLXBhZ2FtZW50by9hbXA?oc=5&hl=en-US&gl=US&ceid=US:en
AZ Quest Investimentos,Gestor de fundo de investimento mostra como ganhar dinheiro até na queda de ações - Suno Notícias,Suno Notícias,14/04/2023,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LnN1bm8uY29tLmJyL25vdGljaWFzL2dlc3Rvci1mdW5kby1pbnZlc3RpbWVudG8tZ2FuaGFyLWRpbmhlaXJvLWFjb2VzLXF1ZWRhL9IBW2h0dHBzOi8vd3d3LnN1bm8uY29tLmJyL25vdGljaWFzL2dlc3Rvci1mdW5kby1pbnZlc3RpbWVudG8tZ2FuaGFyLWRpbmhlaXJvLWFjb2VzLXF1ZWRhL2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en
