gestora,title,publisher,published_date,url
Dynamo,Entidades pedem a acionistas da Vibra (VBBR3) destituição de Fabio Schvartsman do Conselho - InfoMoney,InfoMoney,01/06/2023,https://news.google.com/rss/articles/CBMif2h0dHBzOi8vd3d3LmluZm9tb25leS5jb20uYnIvbWVyY2Fkb3MvZW50aWRhZGVzLXBlZGVtLWEtYWNpb25pc3Rhcy1kYS12aWJyYS12YmJyMy1kZXN0aXR1aWNhby1kZS1mYWJpby1zY2h2YXJ0c21hbi1kby1jb25zZWxoby_SAYMBaHR0cHM6Ly93d3cuaW5mb21vbmV5LmNvbS5ici9tZXJjYWRvcy9lbnRpZGFkZXMtcGVkZW0tYS1hY2lvbmlzdGFzLWRhLXZpYnJhLXZiYnIzLWRlc3RpdHVpY2FvLWRlLWZhYmlvLXNjaHZhcnRzbWFuLWRvLWNvbnNlbGhvL2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en
Dynamo,"Alpargatas: veículos da Dynamo passam a ter 15,43% das ações PN da companhia - br.ADVFN.com",br.ADVFN.com,24/05/2023,https://news.google.com/rss/articles/CBMibmh0dHBzOi8vYnIuYWR2Zm4uY29tL2pvcm5hbC8yMDIzLzA1L2FscGFyZ2F0YXMtdmVpY3Vsb3MtZGEtZHluYW1vLXBhc3NhbS1hLXRlci0xNS00NS1kYXMtYWNvZXMtcG4tZGEtY29tcGFuaGlh0gF0aHR0cHM6Ly9ici5hZHZmbi5jb20vam9ybmFsLzIwMjMvMDUvYWxwYXJnYXRhcy12ZWljdWxvcy1kYS1keW5hbW8tcGFzc2FtLWEtdGVyLTE1LTQ1LWRhcy1hY29lcy1wbi1kYS1jb21wYW5oaWE_YW1wPTE?oc=5&hl=en-US&gl=US&ceid=US:en
Dynamo,Copel (CLPE6) recebe aval para investir em melhorias; Justiça suspende ordem de depósito judicial de R$ 10 bi por Vale (VALE3) e BHP e mais - InfoMoney,InfoMoney,24/05/2023,https://news.google.com/rss/articles/CBMirAFodHRwczovL3d3dy5pbmZvbW9uZXkuY29tLmJyL21lcmNhZG9zL2NvcGVsLWNscGU2LXJlY2ViZS1hdmFsLXBhcmEtaW52ZXN0aXItZW0tbWVsaG9yaWFzLWp1c3RpY2Etc3VzcGVuZGUtb3JkZW0tZGUtZGVwb3NpdG8tanVkaWNpYWwtZGUtci0xMC1iaS1wb3ItdmFsZS12YWxlMy1lLWJocC1lLW1haXMv0gGwAWh0dHBzOi8vd3d3LmluZm9tb25leS5jb20uYnIvbWVyY2Fkb3MvY29wZWwtY2xwZTYtcmVjZWJlLWF2YWwtcGFyYS1pbnZlc3Rpci1lbS1tZWxob3JpYXMtanVzdGljYS1zdXNwZW5kZS1vcmRlbS1kZS1kZXBvc2l0by1qdWRpY2lhbC1kZS1yLTEwLWJpLXBvci12YWxlLXZhbGUzLWUtYmhwLWUtbWFpcy9hbXAv?oc=5&hl=en-US&gl=US&ceid=US:en
Dynamo,Felipe Miranda: Lou Reed e as small caps — take a walk on the wild ... - Seu Dinheiro,Seu Dinheiro,22/05/2023,https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vd3d3LnNldWRpbmhlaXJvLmNvbS8yMDIzL2NvbHVuaXN0YXMvbG91LXJlZWQtc21hbGwtY2Fwcy12dmthL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en
Dynamo,"Viveo: em dia de alto volume, Dynamo bate 5,5% do capital - Brazil Journal",Brazil Journal,12/04/2023,https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vYnJhemlsam91cm5hbC5jb20vdml2ZW8tZW0tZGlhLWRlLWFsdG8tdm9sdW1lLWR5bmFtby1iYXRlLTU1LWRvLWNhcGl0YWwv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en
