gestora,title,publisher,published_date,url
Western Asset,"Como a Verde Asset, de Luis Stuhlberger, perdeu R$ 24 bilhões – Investimentos – Estadão E-Investidor – As principais notícias do mercado financeiro - E-Investidor",E-Investidor,09/05/2023,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vZWludmVzdGlkb3IuZXN0YWRhby5jb20uYnIvaW52ZXN0aW1lbnRvcy92ZXJkZS1hc3NldC1sdWlzLXN0dWhsYmVyZ2VyLXBlcmRlLTI0LWJpbGhvZXMv0gFiaHR0cHM6Ly9laW52ZXN0aWRvci5lc3RhZGFvLmNvbS5ici9pbnZlc3RpbWVudG9zL3ZlcmRlLWFzc2V0LWx1aXMtc3R1aGxiZXJnZXItcGVyZGUtMjQtYmlsaG9lcy9hbXA?oc=5&hl=en-US&gl=US&ceid=US:en
Western Asset,"Privatização é ""essencial"" para modernizar a Cemig, diz CEO - Brazil Journal",Brazil Journal,09/05/2023,https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vYnJhemlsam91cm5hbC5jb20vcGxheS9wcml2YXRpemFjYW8tZS1lc3NlbmNpYWwtcGFyYS1tb2Rlcm5pemFyLWEtY2VtaWctZGl6LWNlby_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en
Western Asset,Yduqs: EBITDA supera guidance e CEO vê 2o. tri ainda melhor - Brazil Journal,Brazil Journal,09/05/2023,https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vYnJhemlsam91cm5hbC5jb20vcGxheS95ZHVxcy1lYml0ZGEtc3VwZXJhLWd1aWRhbmNlLWUtY2VvLXZlLTJvLXRyaS1haW5kYS1tZWxob3Iv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en
Western Asset,"Na Navigator Capital, it's 'tchau gringo, hello gringo' - Brazil Journal",Brazil Journal,05/05/2023,https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vYnJhemlsam91cm5hbC5jb20vbmEtbmF2aWdhdG9yLWNhcGl0YWwtaXRzLXRjaGF1LWdyaW5nby1oZWxsby1ncmluZ28v0gEA?oc=5&hl=en-US&gl=US&ceid=US:en
Western Asset,Tigre investe para atender maior demanda no saneamento - Brazil Journal,Brazil Journal,05/05/2023,https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vYnJhemlsam91cm5hbC5jb20vcGxheS90aWdyZS1pbnZlc3RlLXBhcmEtYXRlbmRlci1tYWlvci1kZW1hbmRhLW5vLXNhbmVhbWVudG8v0gEA?oc=5&hl=en-US&gl=US&ceid=US:en
Western Asset,BlueLine compra Itaverá numa indústria de fundos em busca de ... - Brazil Journal,Brazil Journal,05/05/2023,https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vYnJhemlsam91cm5hbC5jb20vYmx1ZWxpbmUtY29tcHJhLWl0YXZlcmEtbnVtYS1pbmR1c3RyaWEtZGUtZnVuZG9zLWVtLWJ1c2NhLWRlLWVzY2FsYS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en
Western Asset,"Para Magazine Luiza (MGLU3) e Via (VIIA3), há outro fantasma que ... - Seu Dinheiro",Seu Dinheiro,04/05/2023,https://news.google.com/rss/articles/CBMinAFodHRwczovL3d3dy5zZXVkaW5oZWlyby5jb20vMjAyMy9lbXByZXNhcy9wYXJhLW1hZ2F6aW5lLWx1aXphLW1nbHUzLXZpYS12aWlhMy1oYS1vdXRyby1mYW50YXNtYS1xdWUtYXNzdXN0YS1tYWlzLXF1ZS1hbWVyaWNhbmFzLWJhbGFuY28tMXQyMy1qdXJvLWFsdG8tYWNubi_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en
Western Asset,Revolut estreia no Brasil com produtos cripto e offshore - Brazil Journal,Brazil Journal,02/05/2023,https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vYnJhemlsam91cm5hbC5jb20vcGxheS9yZXZvbHV0LWVzdHJlaWEtbm8tYnJhc2lsLWNvbS1wcm9kdXRvcy1jcmlwdG8tZS1vZmZzaG9yZS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en
Western Asset,"Dólar sobe 0,14% em dia de formação da Ptax, mas cai 1,60% em ... - Investing.com Brasil",Investing.com Brasil,29/04/2023,https://news.google.com/rss/articles/CBMib2h0dHBzOi8vYnIuaW52ZXN0aW5nLmNvbS9uZXdzL2ZvcmV4LW5ld3MvZG9sYXItc29iZS0wMTQtZW0tZGlhLWRlLWZvcm1hY2FvLWRhLXB0YXgtbWFzLWNhaS0xNjAtZW0tYWJyaWwtMTEwNzgyMtIBAA?oc=5&hl=en-US&gl=US&ceid=US:en
Western Asset,"BB é a maior posição da Mantaro; ""P/L não faz sentido"", diz gestor - Brazil Journal",Brazil Journal,28/04/2023,https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vYnJhemlsam91cm5hbC5jb20vcGxheS9iYi1lLWEtbWFpb3ItcG9zaWNhby1kYS1tYW50YXJvLXAtbC1uYW8tZmF6LXNlbnRpZG8tZGl6LWdlc3Rvci_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en
Western Asset,Hora da virada? Fundos de crédito recuperam retorno após maré de notícias negativas; veja dados de abril - InfoMoney,InfoMoney,27/04/2023,https://news.google.com/rss/articles/CBMihQFodHRwczovL3d3dy5pbmZvbW9uZXkuY29tLmJyL29uZGUtaW52ZXN0aXIvaG9yYS1kYS12aXJhZGEtZnVuZG9zLWRlLWNyZWRpdG8tcmVjdXBlcmFtLXJldG9ybm8tYXBvcy1tYXJlLW5lZ2F0aXZhLXZlamEtZGFkb3MtZGUtYWJyaWwv0gGJAWh0dHBzOi8vd3d3LmluZm9tb25leS5jb20uYnIvb25kZS1pbnZlc3Rpci9ob3JhLWRhLXZpcmFkYS1mdW5kb3MtZGUtY3JlZGl0by1yZWN1cGVyYW0tcmV0b3Juby1hcG9zLW1hcmUtbmVnYXRpdmEtdmVqYS1kYWRvcy1kZS1hYnJpbC9hbXAv?oc=5&hl=en-US&gl=US&ceid=US:en
Western Asset,Equatorial pede que acionista troque dividendos por ações - Brazil Journal,Brazil Journal,26/04/2023,https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vYnJhemlsam91cm5hbC5jb20vZXF1YXRvcmlhbC1wZWRlLXF1ZS1hY2lvbmlzdGEtdHJvcXVlLWRpdmlkZW5kb3MtcG9yLWFjb2VzL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en
Western Asset,"Tech e China são ""compra"", diz Will Landers, do BTG - Brazil Journal",Brazil Journal,20/04/2023,https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vYnJhemlsam91cm5hbC5jb20vcGxheS90ZWNoLWUtY2hpbmEtc2FvLWNvbXByYS1kaXotd2lsbC1sYW5kZXJzLWRvLWJ0Zy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en
Western Asset,Goldman: mercado já incorpora aumento da meta de inflação - Brazil Journal,Brazil Journal,19/04/2023,https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vYnJhemlsam91cm5hbC5jb20vcGxheS9nb2xkbWFuLW1lcmNhZG8tamEtaW5jb3Jwb3JhLWF1bWVudG8tZGEtbWV0YS1kZS1pbmZsYWNhby_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en
Western Asset,Onde investir para comprar um carro em dois anos? Veja opções – Educação Financeira – Estadão E-Investidor – As principais notícias do mercado financeiro - E-Investidor,E-Investidor,15/04/2023,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vZWludmVzdGlkb3IuZXN0YWRhby5jb20uYnIvZWR1Y2FjYW8tZmluYW5jZWlyYS9vbmRlLWludmVzdGlyLXBhcmEtY29tcHJhci11bS1jYXJyby1lbS1kb2lzLWFub3Mv0gFraHR0cHM6Ly9laW52ZXN0aWRvci5lc3RhZGFvLmNvbS5ici9lZHVjYWNhby1maW5hbmNlaXJhL29uZGUtaW52ZXN0aXItcGFyYS1jb21wcmFyLXVtLWNhcnJvLWVtLWRvaXMtYW5vcy9hbXA?oc=5&hl=en-US&gl=US&ceid=US:en
Western Asset,Ibovespa recua com ajustes após três altas seguidas - Yahoo Finanças,Yahoo Finanças,13/04/2023,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vYnIuZmluYW5jYXMueWFob28uY29tL25vdGljaWFzL2lib3Zlc3BhLXJlY3VhLWNvbS1hanVzdGVzLWFwJUMzJUIzcy0yMDQ5MDEwNTUuaHRtbNIBYmh0dHBzOi8vYnIuZmluYW5jYXMueWFob28uY29tL2FtcGh0bWwvbm90aWNpYXMvaWJvdmVzcGEtcmVjdWEtY29tLWFqdXN0ZXMtYXAlQzMlQjNzLTIwNDkwMTA1NS5odG1s?oc=5&hl=en-US&gl=US&ceid=US:en
Western Asset,Financeiro - Broadcast,Broadcast,13/04/2023,https://news.google.com/rss/articles/CBMiUGh0dHA6Ly9icm9hZGNhc3QuY29tLmJyL2NhZGVybm9zL2ZpbmFuY2Vpcm8vP2lkPVYwOHhVME5CZEVvM1ZtdzFlRVJLWmtkRFUxUjZaejA50gEA?oc=5&hl=en-US&gl=US&ceid=US:en
Western Asset,Fintech usa IA para conectar o agro à Faria Lima - Brazil Journal,Brazil Journal,12/04/2023,https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vYnJhemlsam91cm5hbC5jb20vcGxheS90cmFpdmUtYWdyby10ZW0tcXVhc2UtMzAtZG8tcGliLW1hcy01LWRvLW1lcmNhZG8tZGUtY2FwaXRhaXMv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en
