gestora,title,publisher,published_date,url
Icatu Vanguarda,"Mercados nesta quinta, minério, petróleo e notícias de empresas da Bolsa - Finance News",Finance News,18/05/2023,https://news.google.com/rss/articles/CBMibGh0dHBzOi8vZmluYW5jZW5ld3MuY29tLmJyLzIwMjMvMDUvbWVyY2Fkb3MtbmVzdGEtcXVpbnRhLW1pbmVyaW8tcGV0cm9sZW8tZS1ub3RpY2lhcy1kZS1lbXByZXNhcy1kYS1ib2xzYS0yL9IBcGh0dHBzOi8vZmluYW5jZW5ld3MuY29tLmJyLzIwMjMvMDUvbWVyY2Fkb3MtbmVzdGEtcXVpbnRhLW1pbmVyaW8tcGV0cm9sZW8tZS1ub3RpY2lhcy1kZS1lbXByZXNhcy1kYS1ib2xzYS0yL2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en
Icatu Vanguarda,"Ibovespa futuro, dólar, dividendo da Dexxos, notícia da Minerva e outros destaques - Finance News",Finance News,18/05/2023,https://news.google.com/rss/articles/CBMic2h0dHBzOi8vZmluYW5jZW5ld3MuY29tLmJyLzIwMjMvMDUvaWJvdmVzcGEtZnV0dXJvLWRvbGFyLWRpdmlkZW5kby1kYS1kZXh4b3Mtbm90aWNpYS1kYS1taW5lcnZhLWUtb3V0cm9zLWRlc3RhcXVlcy_SAXdodHRwczovL2ZpbmFuY2VuZXdzLmNvbS5ici8yMDIzLzA1L2lib3Zlc3BhLWZ1dHVyby1kb2xhci1kaXZpZGVuZG8tZGEtZGV4eG9zLW5vdGljaWEtZGEtbWluZXJ2YS1lLW91dHJvcy1kZXN0YXF1ZXMvYW1wLw?oc=5&hl=en-US&gl=US&ceid=US:en
Icatu Vanguarda,"Notícia da Randon, Ferbasa, BRF, Anima, CVC e Localiza - Finance News",Finance News,17/05/2023,https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vZmluYW5jZW5ld3MuY29tLmJyLzIwMjMvMDUvbm90aWNpYS1kYS1yYW5kb24tZmVyYmFzYS1icmYtYW5pbWEtY3ZjLWUtbG9jYWxpemEv0gFaaHR0cHM6Ly9maW5hbmNlbmV3cy5jb20uYnIvMjAyMy8wNS9ub3RpY2lhLWRhLXJhbmRvbi1mZXJiYXNhLWJyZi1hbmltYS1jdmMtZS1sb2NhbGl6YS9hbXAv?oc=5&hl=en-US&gl=US&ceid=US:en
Icatu Vanguarda,"Como a Verde Asset, de Luis Stuhlberger, perdeu R$ 24 bilhões – Investimentos – Estadão E-Investidor – As principais notícias do mercado financeiro - E-Investidor",E-Investidor,09/05/2023,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vZWludmVzdGlkb3IuZXN0YWRhby5jb20uYnIvaW52ZXN0aW1lbnRvcy92ZXJkZS1hc3NldC1sdWlzLXN0dWhsYmVyZ2VyLXBlcmRlLTI0LWJpbGhvZXMv0gFiaHR0cHM6Ly9laW52ZXN0aWRvci5lc3RhZGFvLmNvbS5ici9pbnZlc3RpbWVudG9zL3ZlcmRlLWFzc2V0LWx1aXMtc3R1aGxiZXJnZXItcGVyZGUtMjQtYmlsaG9lcy9hbXA?oc=5&hl=en-US&gl=US&ceid=US:en
Icatu Vanguarda,Fundos de previdência: maiores captações líquidas e retornos em ... - Portal Acionista,Portal Acionista,08/05/2023,https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vYWNpb25pc3RhLmNvbS5ici9mdW5kb3MtZGUtcHJldmlkZW5jaWEtbWFpb3Jlcy1jYXB0YWNvZXMtbGlxdWlkYXMtZS1yZXRvcm5vcy1lbS1hYnJpbC1kZS0yMDIzL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en
Icatu Vanguarda,Apenas 4 fundos DI batem meta de rentabilidade em 2023. Veja quais – Investimentos – Estadão E-Investidor – As principais notícias do mercado financeiro - E-Investidor,E-Investidor,05/05/2023,https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vZWludmVzdGlkb3IuZXN0YWRhby5jb20uYnIvaW52ZXN0aW1lbnRvcy9mdW5kb3MtZGktcmFua2luZy0yMDIzL9IBS2h0dHBzOi8vZWludmVzdGlkb3IuZXN0YWRhby5jb20uYnIvaW52ZXN0aW1lbnRvcy9mdW5kb3MtZGktcmFua2luZy0yMDIzL2FtcA?oc=5&hl=en-US&gl=US&ceid=US:en
Icatu Vanguarda,Icatu Vanguarda amplia atuação na área de fundos de previdência - Revista Investidor Institucional,Revista Investidor Institucional,26/04/2023,https://news.google.com/rss/articles/CBMijwFodHRwczovL3d3dy5pbnZlc3RpZG9yaW5zdGl0dWNpb25hbC5jb20uYnIvc2Vzc29lcy9tZXJjYWRvcy9nZXN0b3Jlcy8zOTg0Ny1pY2F0dS12YW5ndWFyZGEtYW1wbGlhLWF0dWFjYW8tbmEtYXJlYS1kZS1mdW5kb3MtZGUtcHJldmlkZW5jaWEuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en
Icatu Vanguarda,O futuro dos investimentos de risco é promissor? – Dan Kawa – Estadão E-Investidor – As principais notícias do mercado financeiro - E-Investidor,E-Investidor,19/04/2023,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vZWludmVzdGlkb3IuZXN0YWRhby5jb20uYnIvY29sdW5hcy9kYW4ta2F3YS9hdGl2b3MtZGUtcmlzY28tcmVjdXBlcmFjYW8tYnJhc2lsL9IBWmh0dHBzOi8vZWludmVzdGlkb3IuZXN0YWRhby5jb20uYnIvY29sdW5hcy9kYW4ta2F3YS9hdGl2b3MtZGUtcmlzY28tcmVjdXBlcmFjYW8tYnJhc2lsL2FtcA?oc=5&hl=en-US&gl=US&ceid=US:en
