gestora,title,publisher,published_date,url
XP Asset Management,Fundo da XP Asset investe R$225 mi em holding de estética - UOL Economia,UOL Economia,15/05/2023,https://news.google.com/rss/articles/CBMidGh0dHBzOi8vZWNvbm9taWEudW9sLmNvbS5ici9ub3RpY2lhcy9yZXV0ZXJzLzIwMjMvMDUvMTUvZnVuZG8tZGEteHAtYXNzZXQtaW52ZXN0ZS1yMjI1LW1pLWVtLWhvbGRpbmctZGUtZXN0ZXRpY2EuaHRt0gF4aHR0cHM6Ly9lY29ub21pYS51b2wuY29tLmJyL25vdGljaWFzL3JldXRlcnMvMjAyMy8wNS8xNS9mdW5kby1kYS14cC1hc3NldC1pbnZlc3RlLXIyMjUtbWktZW0taG9sZGluZy1kZS1lc3RldGljYS5hbXAuaHRt?oc=5&hl=en-US&gl=US&ceid=US:en
XP Asset Management,"Resposta para estresse nos EUA foi em câmera lenta e quebra das empresas também tende a ser, avalia CIO - InfoMoney",InfoMoney,14/05/2023,https://news.google.com/rss/articles/CBMikgFodHRwczovL3d3dy5pbmZvbW9uZXkuY29tLmJyL29uZGUtaW52ZXN0aXIvcmVzcG9zdGEtcGFyYS1lc3RyZXNzZS1ub3MtZXVhLWZvaS1lbS1jYW1lcmEtbGVudGEtZS1xdWVicmEtZGFzLWVtcHJlc2FzLXRhbWJlbS10ZW5kZS1hLXNlci1hdmFsaWEtY2lvL9IBlgFodHRwczovL3d3dy5pbmZvbW9uZXkuY29tLmJyL29uZGUtaW52ZXN0aXIvcmVzcG9zdGEtcGFyYS1lc3RyZXNzZS1ub3MtZXVhLWZvaS1lbS1jYW1lcmEtbGVudGEtZS1xdWVicmEtZGFzLWVtcHJlc2FzLXRhbWJlbS10ZW5kZS1hLXNlci1hdmFsaWEtY2lvL2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en
XP Asset Management,"Como a Verde Asset, de Luis Stuhlberger, perdeu R$ 24 bilhões – Investimentos – Estadão E-Investidor – As principais notícias do mercado financeiro - E-Investidor",E-Investidor,09/05/2023,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vZWludmVzdGlkb3IuZXN0YWRhby5jb20uYnIvaW52ZXN0aW1lbnRvcy92ZXJkZS1hc3NldC1sdWlzLXN0dWhsYmVyZ2VyLXBlcmRlLTI0LWJpbGhvZXMv0gFiaHR0cHM6Ly9laW52ZXN0aWRvci5lc3RhZGFvLmNvbS5ici9pbnZlc3RpbWVudG9zL3ZlcmRlLWFzc2V0LWx1aXMtc3R1aGxiZXJnZXItcGVyZGUtMjQtYmlsaG9lcy9hbXA?oc=5&hl=en-US&gl=US&ceid=US:en
XP Asset Management,Itaú e XP reforçam otimismo do mercado e também revisam PIB para cima - UOL,UOL,05/05/2023,https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3MS5mb2xoYS51b2wuY29tLmJyL21lcmNhZG8vMjAyMy8wNS9pdGF1LWUteHAtcmVmb3JjYW0tb3RpbWlzbW8tZG8tbWVyY2Fkby1lLXRhbWJlbS1yZXZpc2FtLXBpYi1wYXJhLWNpbWEuc2h0bWzSAX1odHRwczovL3d3dzEuZm9saGEudW9sLmNvbS5ici9hbXAvbWVyY2Fkby8yMDIzLzA1L2l0YXUtZS14cC1yZWZvcmNhbS1vdGltaXNtby1kby1tZXJjYWRvLWUtdGFtYmVtLXJldmlzYW0tcGliLXBhcmEtY2ltYS5zaHRtbA?oc=5&hl=en-US&gl=US&ceid=US:en
XP Asset Management,"Nas assets, R$ 82 bilhões a menos e muitas feridas pelo caminho - NeoFeed",NeoFeed,27/04/2023,https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vbmVvZmVlZC5jb20uYnIvbmVnb2Npb3MvbmFzLWFzc2V0cy1yLTgyLWJpbGhvZXMtYS1tZW5vcy1lLW11aXRhcy1mZXJpZGFzLXBlbG8tY2FtaW5oby_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en
XP Asset Management,É ponto de entrada nos FIIs? Retorno do Ifix alcança prêmio de 6% em relação a títulos de inflação - InfoMoney,InfoMoney,27/04/2023,https://news.google.com/rss/articles/CBMijAFodHRwczovL3d3dy5pbmZvbW9uZXkuY29tLmJyL29uZGUtaW52ZXN0aXIvZS1wb250by1kZS1lbnRyYWRhLW5vcy1maWlzLXJldG9ybm8tZG8taWZpeC1hbGNhbmNhLXByZW1pby1kZS02LWVtLXJlbGFjYW8tYS10aXR1bG9zLWRlLWluZmxhY2FvL9IBkAFodHRwczovL3d3dy5pbmZvbW9uZXkuY29tLmJyL29uZGUtaW52ZXN0aXIvZS1wb250by1kZS1lbnRyYWRhLW5vcy1maWlzLXJldG9ybm8tZG8taWZpeC1hbGNhbmNhLXByZW1pby1kZS02LWVtLXJlbGFjYW8tYS10aXR1bG9zLWRlLWluZmxhY2FvL2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en
XP Asset Management,"Dividendos de Fiagros vão a 1,38% em abril; sem IR, retorno equivale a 1,63%, o maior já registrado - InfoMoney",InfoMoney,26/04/2023,https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LmluZm9tb25leS5jb20uYnIvb25kZS1pbnZlc3Rpci9tZWxob3Jlcy1kaXZpZGVuZG9zLWZpYWdyb3MtYWJyaWwtMjAyMy_SAVZodHRwczovL3d3dy5pbmZvbW9uZXkuY29tLmJyL29uZGUtaW52ZXN0aXIvbWVsaG9yZXMtZGl2aWRlbmRvcy1maWFncm9zLWFicmlsLTIwMjMvYW1wLw?oc=5&hl=en-US&gl=US&ceid=US:en
XP Asset Management,"Nova gestora de XP e Polen quer até US$ 500 mi no 1º fundo, focado em países latinos como Chile e México - InfoMoney",InfoMoney,25/04/2023,https://news.google.com/rss/articles/CBMihQFodHRwczovL3d3dy5pbmZvbW9uZXkuY29tLmJyL29uZGUtaW52ZXN0aXIveHAtYXNzZXQtZS1wb2xlbi1jcmlhbS1nZXN0b3JhLWRlLWF0aXZvcy1hbHRlcm5hdGl2b3MtZGUtY3JlZGl0by1mb2NhZGEtbmEtYW1lcmljYS1sYXRpbmEv0gGJAWh0dHBzOi8vd3d3LmluZm9tb25leS5jb20uYnIvb25kZS1pbnZlc3Rpci94cC1hc3NldC1lLXBvbGVuLWNyaWFtLWdlc3RvcmEtZGUtYXRpdm9zLWFsdGVybmF0aXZvcy1kZS1jcmVkaXRvLWZvY2FkYS1uYS1hbWVyaWNhLWxhdGluYS9hbXAv?oc=5&hl=en-US&gl=US&ceid=US:en
XP Asset Management,De Banco do Brasil (BBAS3) a B3 (B3SA3): O que XP espera ver nos resultados de 7 empresas do setor financeiro - Money Times,Money Times,18/04/2023,https://news.google.com/rss/articles/CBMihwFodHRwczovL3d3dy5tb25leXRpbWVzLmNvbS5ici9kZS1iYW5jby1kby1icmFzaWwtYmJhczMtYS1iMy1iM3NhMy1vLXF1ZS14cC1lc3BlcmEtdmVyLW5vcy1yZXN1bHRhZG9zLWRlLTctZW1wcmVzYXMtZG8tc2V0b3ItZmluYW5jZWlyby_SAYsBaHR0cHM6Ly93d3cubW9uZXl0aW1lcy5jb20uYnIvZGUtYmFuY28tZG8tYnJhc2lsLWJiYXMzLWEtYjMtYjNzYTMtby1xdWUteHAtZXNwZXJhLXZlci1ub3MtcmVzdWx0YWRvcy1kZS03LWVtcHJlc2FzLWRvLXNldG9yLWZpbmFuY2Vpcm8vYW1wLw?oc=5&hl=en-US&gl=US&ceid=US:en
XP Asset Management,Dinheirão: quem faz preço e manda no mercado financeiro no Brasil? - UOL Economia,UOL Economia,18/04/2023,https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vZWNvbm9taWEudW9sLmNvbS5ici9ub3RpY2lhcy9yZWRhY2FvLzIwMjMvMDQvMTgvcXVlbS1tYW5kYS1uYS1mYXJpYS1saW1hLmh0bdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en
XP Asset Management,Notícias Diárias do Setor Financeiro | 17/04 - 20/04 - XP Investimentos - Expert XP,Expert XP,17/04/2023,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vY29udGV1ZG9zLnhwaS5jb20uYnIvYWNvZXMvcmVsYXRvcmlvcy9ub3RpY2lhcy1kaWFyaWFzLWRvLXNldG9yLWZpbmFuY2Vpcm8tMTctMDQtMjAtMDQv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en
XP Asset Management,Wealth Management: entenda a gestão de fortunas - Expert XP,Expert XP,12/04/2023,https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vY29udGV1ZG9zLnhwaS5jb20uYnIvYXByZW5kYS1hLWludmVzdGlyL3JlbGF0b3Jpb3Mvd2VhbHRoLW1hbmFnZW1lbnQv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en
