gestora,title,publisher,published_date,url
Sicredi Asset Management,Petrobras (PETR4) e VALE3 (VALE3) sustentam ganhos da Bolsa antes de feriado; IRB (IRBR3) lidera quedas - InfoMoney,InfoMoney,07/06/2023,https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vd3d3LmluZm9tb25leS5jb20uYnIvbWVyY2Fkb3MvaWJvdmVzcGEtaG9qZS1ib2xzYS1kZS12YWxvcmVzLWFvLXZpdm8tMDcwNjIwMjMv0gFaaHR0cHM6Ly93d3cuaW5mb21vbmV5LmNvbS5ici9tZXJjYWRvcy9pYm92ZXNwYS1ob2plLWJvbHNhLWRlLXZhbG9yZXMtYW8tdml2by0wNzA2MjAyMy9hbXAv?oc=5&hl=en-US&gl=US&ceid=US:en
Sicredi Asset Management,"Nova surpresa positiva com IPCA abre espaço para BC começar a cortar os juros em agosto, dizem analistas - InfoMoney",InfoMoney,07/06/2023,https://news.google.com/rss/articles/CBMijgFodHRwczovL3d3dy5pbmZvbW9uZXkuY29tLmJyL2Vjb25vbWlhL25vdmEtc3VycHJlc2EtcG9zaXRpdmEtY29tLWlwY2EtYWJyZS1lc3BhY28tcGFyYS1iYy1jb21lY2FyLWEtY29ydGFyLW9zLWp1cm9zLWVtLWFnb3N0by1kaXplbS1hbmFsaXN0YXMv0gGSAWh0dHBzOi8vd3d3LmluZm9tb25leS5jb20uYnIvZWNvbm9taWEvbm92YS1zdXJwcmVzYS1wb3NpdGl2YS1jb20taXBjYS1hYnJlLWVzcGFjby1wYXJhLWJjLWNvbWVjYXItYS1jb3J0YXItb3MtanVyb3MtZW0tYWdvc3RvLWRpemVtLWFuYWxpc3Rhcy9hbXAv?oc=5&hl=en-US&gl=US&ceid=US:en
Sicredi Asset Management,Itaú Unibanco e Pezco vencem 17ª edição do Prêmio Broadcast Projeções - Terra,Terra,01/06/2023,https://news.google.com/rss/articles/CBMipQFodHRwczovL3d3dy50ZXJyYS5jb20uYnIvZWNvbm9taWEvZGluaGVpcm8tZW0tYWNhby9pdGF1LXVuaWJhbmNvLWUtcGV6Y28tdmVuY2VtLTE3LWVkaWNhby1kby1wcmVtaW8tYnJvYWRjYXN0LXByb2plY29lcyxiMzdlNzQ4OWQzYzMzYzg1OTgyYzA4Mzc1MGUyYmQwMjMxM3pla2RmLmh0bWzSAakBaHR0cHM6Ly93d3cudGVycmEuY29tLmJyL2FtcC9lY29ub21pYS9kaW5oZWlyby1lbS1hY2FvL2l0YXUtdW5pYmFuY28tZS1wZXpjby12ZW5jZW0tMTctZWRpY2FvLWRvLXByZW1pby1icm9hZGNhc3QtcHJvamVjb2VzLGIzN2U3NDg5ZDNjMzNjODU5ODJjMDgzNzUwZTJiZDAyMzEzemVrZGYuaHRtbA?oc=5&hl=en-US&gl=US&ceid=US:en
Sicredi Asset Management,Real Digital: BC divulga lista de participantes - Eu Quero Investir,Eu Quero Investir,24/05/2023,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vZXVxdWVyb2ludmVzdGlyLmNvbS9lY29ub21pYS9yZWFsLWRpZ2l0YWwtcHJvamV0by1waWxvdG8tcGFydGljaXBhbnRlc9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en
Sicredi Asset Management,"Radar: CEO de CVC (CVCB3) renuncia, Americanas (AMER3) fecha 29 lojas desde crise e Oi (OIBR3) pode sofrer intervenção do governo - Suno Notícias",Suno Notícias,24/05/2023,https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3LnN1bm8uY29tLmJyL25vdGljaWFzL3JhZGFyLWN2Yy1jdmNiMy1hbWVyaWNhbmFzLWFtZXIzLW9pLW9pYnIzL9IBT2h0dHBzOi8vd3d3LnN1bm8uY29tLmJyL25vdGljaWFzL3JhZGFyLWN2Yy1jdmNiMy1hbWVyaWNhbmFzLWFtZXIzLW9pLW9pYnIzL2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en
Sicredi Asset Management,"Como a Verde Asset, de Luis Stuhlberger, perdeu R$ 24 bilhões – Investimentos – Estadão E-Investidor – As principais notícias do mercado financeiro - E-Investidor",E-Investidor,09/05/2023,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vZWludmVzdGlkb3IuZXN0YWRhby5jb20uYnIvaW52ZXN0aW1lbnRvcy92ZXJkZS1hc3NldC1sdWlzLXN0dWhsYmVyZ2VyLXBlcmRlLTI0LWJpbGhvZXMv0gFiaHR0cHM6Ly9laW52ZXN0aWRvci5lc3RhZGFvLmNvbS5ici9pbnZlc3RpbWVudG9zL3ZlcmRlLWFzc2V0LWx1aXMtc3R1aGxiZXJnZXItcGVyZGUtMjQtYmlsaG9lcy9hbXA?oc=5&hl=en-US&gl=US&ceid=US:en
Sicredi Asset Management,Dinheirão: quem faz preço e manda no mercado financeiro no Brasil? - UOL Economia,UOL Economia,18/04/2023,https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vZWNvbm9taWEudW9sLmNvbS5ici9ub3RpY2lhcy9yZWRhY2FvLzIwMjMvMDQvMTgvcXVlbS1tYW5kYS1uYS1mYXJpYS1saW1hLmh0bdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en
