gestora,title,publisher,published_date,url
V8 Capital,Fundos de previdência: maiores captações líquidas e retornos em ... - Portal Acionista,Portal Acionista,08/05/2023,https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vYWNpb25pc3RhLmNvbS5ici9mdW5kb3MtZGUtcHJldmlkZW5jaWEtbWFpb3Jlcy1jYXB0YWNvZXMtbGlxdWlkYXMtZS1yZXRvcm5vcy1lbS1hYnJpbC1kZS0yMDIzL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en
V8 Capital,Carro elétrico de R$ 400 mil anda 'igual Camaro' em periferia de SP - UOL,UOL,02/05/2023,https://news.google.com/rss/articles/CBMilgFodHRwczovL3d3dy51b2wuY29tLmJyL2Vjb2EvcmVwb3J0YWdlbnMtZXNwZWNpYWlzL3F1ZWJyYWRhLWVsZXRyaWNhLW5hLWNpZGFkZS10aXJhZGVudGVzLWRpcmlnaW1vcy11bS12b2x2by1lbGV0cmljby1xdWUtbmFvLXBvbHVpLWUtYW5kYS1jb21vLWNhbWFyby_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en
