gestora,title,publisher,published_date,url
SulAmerica Investimentos,"Estas ações estão com muita saúde na Bolsa (e é melhor comprar), diz Safra - Money Times",Money Times,06/06/2023,https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3Lm1vbmV5dGltZXMuY29tLmJyL2VzdGFzLWFjb2VzLWVzdGFvLWNvbS1tdWl0YS1zYXVkZS1uYS1ib2xzYS1lLWUtbWVsaG9yLWNvbXByYXItZGl6LXNhZnJhL9IBamh0dHBzOi8vd3d3Lm1vbmV5dGltZXMuY29tLmJyL2VzdGFzLWFjb2VzLWVzdGFvLWNvbS1tdWl0YS1zYXVkZS1uYS1ib2xzYS1lLWUtbWVsaG9yLWNvbXByYXItZGl6LXNhZnJhL2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en
SulAmerica Investimentos,Rede D'Or consegue reajustes mas vê “longo caminho” na ... - Brazil Journal,Brazil Journal,22/05/2023,https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vYnJhemlsam91cm5hbC5jb20vcmVkZS1kb3ItY29uc2VndWUtcmVhanVzdGVzLW1hcy12ZS1sb25nby1jYW1pbmhvLW5hLXNpbmlzdHJhbGlkYWRlL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en
SulAmerica Investimentos,"Altas e baixas do Ibovespa agora: Alpargatas (ALPA4) dispara 17%, Azul (AZUL4) salta 11% e Gol (GOLL4) avança... - spacemoney.com.br",spacemoney.com.br,22/05/2023,https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LnNwYWNlbW9uZXkuY29tLmJyL2dlcmFsL2FsdGFzLWUtYmFpeGFzLWRvLWlib3Zlc3BhLTIyMDUyMDIzLWFscGE0LWF6dWw0LWdvbGw0LWFscGFyZ2F0YXMtYXp1bC8xOTMzNzAv0gF3aHR0cHM6Ly93d3cuc3BhY2Vtb25leS5jb20uYnIvbm90aWNpYS9hbXAvMTkzMzcwL2FsdGFzLWUtYmFpeGFzLWRvLWlib3Zlc3BhLTIyMDUyMDIzLWFscGE0LWF6dWw0LWdvbGw0LWFscGFyZ2F0YXMtYXp1bC8?oc=5&hl=en-US&gl=US&ceid=US:en
SulAmerica Investimentos,"HAPV3, QUAL3, RDOR3: entenda a crise do setor de saúde na bolsa - VC S/A",VC S/A,12/05/2023,https://news.google.com/rss/articles/CBMia2h0dHBzOi8vdm9jZXNhLmFicmlsLmNvbS5ici9tZXJjYWRvLWZpbmFuY2Vpcm8vaGFwdjMtcXVhbDMtcmRvcjMtZW50ZW5kYS1hLWNyaXNlLWRvLXNldG9yLWRlLXNhdWRlLW5hLWJvbHNh0gEA?oc=5&hl=en-US&gl=US&ceid=US:en
SulAmerica Investimentos,André Caram é o novo diretor institucional da Inter Invest - Revista Investidor Institucional,Revista Investidor Institucional,09/05/2023,https://news.google.com/rss/articles/CBMijgFodHRwczovL3d3dy5pbnZlc3RpZG9yaW5zdGl0dWNpb25hbC5jb20uYnIvc2Vzc29lcy9tZXJjYWRvcy9kaXN0cmlidWljYW8vMzk5MTctYW5kcmUtY2FyYW0tZS1vLW5vdm8tZGlyZXRvci1pbnN0aXR1Y2lvbmFsLWRhLWludGVyLWludmVzdC5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en
SulAmerica Investimentos,"Como a Verde Asset, de Luis Stuhlberger, perdeu R$ 24 bilhões – Investimentos – Estadão E-Investidor – As principais notícias do mercado financeiro - E-Investidor",E-Investidor,09/05/2023,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vZWludmVzdGlkb3IuZXN0YWRhby5jb20uYnIvaW52ZXN0aW1lbnRvcy92ZXJkZS1hc3NldC1sdWlzLXN0dWhsYmVyZ2VyLXBlcmRlLTI0LWJpbGhvZXMv0gFiaHR0cHM6Ly9laW52ZXN0aWRvci5lc3RhZGFvLmNvbS5ici9pbnZlc3RpbWVudG9zL3ZlcmRlLWFzc2V0LWx1aXMtc3R1aGxiZXJnZXItcGVyZGUtMjQtYmlsaG9lcy9hbXA?oc=5&hl=en-US&gl=US&ceid=US:en
SulAmerica Investimentos,Mário Amigo assume área comercial da SulAmérica - Revista Investidor Institucional,Revista Investidor Institucional,07/05/2023,https://news.google.com/rss/articles/CBMif2h0dHBzOi8vd3d3LmludmVzdGlkb3JpbnN0aXR1Y2lvbmFsLmNvbS5ici9zZXNzb2VzL21lcmNhZG9zL2dlc3RvcmVzLzM5OTA5LW1hcmlvLWFtaWdvLWFzc3VtZS1hcmVhLWNvbWVyY2lhbC1kYS1zdWxhbWVyaWNhLmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en
SulAmerica Investimentos,Operadoras de planos de saúde anunciam aumentos expressivos de preços para PME: o que isso indica para as ações do setor? - InfoMoney,InfoMoney,02/05/2023,https://news.google.com/rss/articles/CBMingFodHRwczovL3d3dy5pbmZvbW9uZXkuY29tLmJyL21lcmNhZG9zL29wZXJhZG9yYXMtZGUtcGxhbm9zLWRlLXNhdWRlLWFudW5jaWFtLWF1bWVudG9zLWV4cHJlc3Npdm9zLWRlLXByZWNvcy1wYXJhLXBtZS1vLXF1ZS1pc3NvLWluZGljYS1wYXJhLWFzLWFjb2VzLWRvLXNldG9yL9IBogFodHRwczovL3d3dy5pbmZvbW9uZXkuY29tLmJyL21lcmNhZG9zL29wZXJhZG9yYXMtZGUtcGxhbm9zLWRlLXNhdWRlLWFudW5jaWFtLWF1bWVudG9zLWV4cHJlc3Npdm9zLWRlLXByZWNvcy1wYXJhLXBtZS1vLXF1ZS1pc3NvLWluZGljYS1wYXJhLWFzLWFjb2VzLWRvLXNldG9yL2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en
SulAmerica Investimentos,Saiba o CNPJ das ações listadas na B3 para Declaração de ... - Empiricus,Empiricus,14/04/2023,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LmVtcGlyaWN1cy5jb20uYnIvZXhwbGljYS9jbnBqLWFjb2VzLWVtcHJlc2FzLWxpc3RhZGFzLWIzLWRlY2xhcmFjYW8taW1wb3N0by1kZS1yZW5kYS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en
