gestora,title,publisher,published_date,url
Gap Asset,TMPS11 - O primeiro Fundo Imobiliário do Itaú que surpreendeu o ... - clubefiinews.com.br,clubefiinews.com.br,17/05/2023,https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmNsdWJlZmlpbmV3cy5jb20uYnIvZW50cmV2aXN0YXMvdG1wczExLW8tcHJpbWVpcm8tZnVuZG8taW1vYmlsaWFyaW8tZG8taXRhdS1xdWUtc3VycHJlZW5kZXUtby1tZXJjYWRv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en
Gap Asset,Agronegócio tem oportunidades e desafios no mercado; gestores detalham estratégias - Suno Notícias,Suno Notícias,28/04/2023,https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3LnN1bm8uY29tLmJyL25vdGljaWFzL2Fncm9uZWdvY2lvLW9wb3J0dW5pZGFkZXMtZGVzYWZpb3MtbWVyY2Fkby1nZXN0b3Jlcy1leHBsaWNhbS_SAWJodHRwczovL3d3dy5zdW5vLmNvbS5ici9ub3RpY2lhcy9hZ3JvbmVnb2Npby1vcG9ydHVuaWRhZGVzLWRlc2FmaW9zLW1lcmNhZG8tZ2VzdG9yZXMtZXhwbGljYW0vYW1wLw?oc=5&hl=en-US&gl=US&ceid=US:en
Gap Asset,"Vale (VALE3): desempenho abaixo das projeções no 1T23 será compensado no segundo semestre, diz CEO - Suno Notícias",Suno Notícias,27/04/2023,https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3LnN1bm8uY29tLmJyL25vdGljaWFzL3ZhbGUtdmFsZTMtZGVzZW1wZW5oby0xdDIzLWNvbXBlbnNhZG8tY2VvL9IBT2h0dHBzOi8vd3d3LnN1bm8uY29tLmJyL25vdGljaWFzL3ZhbGUtdmFsZTMtZGVzZW1wZW5oby0xdDIzLWNvbXBlbnNhZG8tY2VvL2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en
Gap Asset,O futuro dos investimentos de risco é promissor? – Dan Kawa – Estadão E-Investidor – As principais notícias do mercado financeiro - E-Investidor,E-Investidor,19/04/2023,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vZWludmVzdGlkb3IuZXN0YWRhby5jb20uYnIvY29sdW5hcy9kYW4ta2F3YS9hdGl2b3MtZGUtcmlzY28tcmVjdXBlcmFjYW8tYnJhc2lsL9IBWmh0dHBzOi8vZWludmVzdGlkb3IuZXN0YWRhby5jb20uYnIvY29sdW5hcy9kYW4ta2F3YS9hdGl2b3MtZGUtcmlzY28tcmVjdXBlcmFjYW8tYnJhc2lsL2FtcA?oc=5&hl=en-US&gl=US&ceid=US:en
