gestora,title,publisher,published_date,url
Legacy Capital,"Como a Verde Asset, de Luis Stuhlberger, perdeu R$ 24 bilhões – Investimentos – Estadão E-Investidor – As principais notícias do mercado financeiro - E-Investidor",E-Investidor,09/05/2023,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vZWludmVzdGlkb3IuZXN0YWRhby5jb20uYnIvaW52ZXN0aW1lbnRvcy92ZXJkZS1hc3NldC1sdWlzLXN0dWhsYmVyZ2VyLXBlcmRlLTI0LWJpbGhvZXMv0gFiaHR0cHM6Ly9laW52ZXN0aWRvci5lc3RhZGFvLmNvbS5ici9pbnZlc3RpbWVudG9zL3ZlcmRlLWFzc2V0LWx1aXMtc3R1aGxiZXJnZXItcGVyZGUtMjQtYmlsaG9lcy9hbXA?oc=5&hl=en-US&gl=US&ceid=US:en
Legacy Capital,Money Week 8: que rolou no primeiro dia - Eu Quero Investir,Eu Quero Investir,03/05/2023,https://news.google.com/rss/articles/CBMiNWh0dHBzOi8vZXVxdWVyb2ludmVzdGlyLmNvbS9tb25leS13ZWVrLTgtcHJpbWVpcm8tZGlh0gEA?oc=5&hl=en-US&gl=US&ceid=US:en
Legacy Capital,Como declarar aluguel de ações no Imposto de Renda 2023 ... - Empiricus,Empiricus,30/04/2023,https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LmVtcGlyaWN1cy5jb20uYnIvZXhwbGljYS9jb21vLWRlY2xhcmFyLWFsdWd1ZWwtZGUtYWNvZXMtbm8taW1wb3N0by1kZS1yZW5kYS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en
Legacy Capital,"André Senna Duarte, da Occam, na Money Week - Eu Quero Investir",Eu Quero Investir,28/04/2023,https://news.google.com/rss/articles/CBMiOWh0dHBzOi8vZXVxdWVyb2ludmVzdGlyLmNvbS9tb25leS13ZWVrL2FuZHJlLXNlbm5hLWR1YXJ0ZdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en
Legacy Capital,"Gustavo Pessoa, da Legacy Capital, na Money Week - Eu Quero Investir",Eu Quero Investir,26/04/2023,https://news.google.com/rss/articles/CBMiNWh0dHBzOi8vZXVxdWVyb2ludmVzdGlyLmNvbS9tb25leS13ZWVrL2d1c3Rhdm8tcGVzc29h0gEA?oc=5&hl=en-US&gl=US&ceid=US:en
Legacy Capital,Vem mais impostos por aí? Analistas comentam potencial reforma ... - Empiricus,Empiricus,20/04/2023,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LmVtcGlyaWN1cy5jb20uYnIvYXJ0aWdvcy9pbnZlc3RpbWVudG9zL2VtcGlyaWN1cy1wb2RjYXNoLWFyY2Fib3Vjby1maXNjYWwtaW1wb3N0b3Mv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en
Legacy Capital,É hora de investir em commodities? Analista comenta alta de VALE3 - Empiricus,Empiricus,18/04/2023,https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3LmVtcGlyaWN1cy5jb20uYnIvYXJ0aWdvcy9pbnZlc3RpbWVudG9zL2NvbW1vZGl0aWVzLXZhbGUtdmFsZTMv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en
Legacy Capital,Empiricus faz parceria com Trader Objetivo e lança programa que ... - Empiricus,Empiricus,18/04/2023,https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LmVtcGlyaWN1cy5jb20uYnIvYXJ0aWdvcy9pbnZlc3RpbWVudG9zL2VtcGlyaWN1cy1wYXJjZXJpYS10cmFkZXItb2JqZXRpdm8tci0yMC1taWwtbGJyZGZhMzEwL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en
Legacy Capital,Gestoras como Ibiuna e Legacy questionam arcabouço e perdem com juros nos EUA - Bloomberg Línea Brasil,Bloomberg Línea Brasil,14/04/2023,https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3LmJsb29tYmVyZ2xpbmVhLmNvbS5ici8yMDIzLzA0LzE0L2liaXVuYS1sZWdhY3ktZS1vdXRyYXMtZ2VzdG9yYXMtcXVlc3Rpb25hbS1hcmNhYm91Y28tZS1wZXJkZW0tY29tLWp1cm9zLW5vcy1ldWEv0gGMAWh0dHBzOi8vd3d3LmJsb29tYmVyZ2xpbmVhLmNvbS5ici8yMDIzLzA0LzE0L2liaXVuYS1sZWdhY3ktZS1vdXRyYXMtZ2VzdG9yYXMtcXVlc3Rpb25hbS1hcmNhYm91Y28tZS1wZXJkZW0tY29tLWp1cm9zLW5vcy1ldWEvP291dHB1dFR5cGU9YW1w?oc=5&hl=en-US&gl=US&ceid=US:en
Legacy Capital,Resultados de bancos americanos no 1T23 surpreendem ... - Empiricus,Empiricus,14/04/2023,https://news.google.com/rss/articles/CBMiqgFodHRwczovL3d3dy5lbXBpcmljdXMuY29tLmJyL2FydGlnb3MvaW52ZXN0aW1lbnRvcy9yZXN1bHRhZG9zLWRlLWJhbmNvcy1hbWVyaWNhbm9zLW5vLTF0MjMtc3VycHJlZW5kZW0tcG9zaXRpdmFtZW50ZS1tYXMtZXNwZWNpYWxpc3RhLXJlY29tZW5kYS1jYXV0ZWxhLWNvbS1ib2xzYS1kb3MtZXVhL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en
Legacy Capital,Marco do Saneamento e uma privatização de Sabesp e Copasa ... - Empiricus,Empiricus,14/04/2023,https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3LmVtcGlyaWN1cy5jb20uYnIvYXJ0aWdvcy9pbnZlc3RpbWVudG9zL2FuYWxpc2UtcHJpdmF0aXphY2FvLW1hcmNvLWRvLXNhbmVhbWVudG8tY29wYXNhLXNhYmVzcC_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en
Legacy Capital,Prévia do 1T23 de Cyrela (CYRE3): resiliente como de costume - Empiricus,Empiricus,13/04/2023,https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LmVtcGlyaWN1cy5jb20uYnIvYXJ0aWdvcy9pbnZlc3RpbWVudG9zL3ByZXZpYS1vcGVyYWNpb25hbC0xdDIzLWN5cmVsYS1jeXJlMy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en
Legacy Capital,"Ifix fecha estável, mas FIIs de “papel” têm mais um dia de queda; demanda abaixo do mínimo atrapalha oferta de Fiagro - InfoMoney",InfoMoney,12/04/2023,https://news.google.com/rss/articles/CBMilgFodHRwczovL3d3dy5pbmZvbW9uZXkuY29tLmJyL29uZGUtaW52ZXN0aXIvZGVtYW5kYS1hYmFpeG8tZG8tbWluaW1vLWZhei1nZXN0b3JhLW11ZGFyLW9mZXJ0YS1kZS1maWFncm8tZm9jYWRvLWVtLWNyZWRpdG8tZGUtY2FyYm9uby1pZml4LWFicmUtZXN0YXZlbC_SAZoBaHR0cHM6Ly93d3cuaW5mb21vbmV5LmNvbS5ici9vbmRlLWludmVzdGlyL2RlbWFuZGEtYWJhaXhvLWRvLW1pbmltby1mYXotZ2VzdG9yYS1tdWRhci1vZmVydGEtZGUtZmlhZ3JvLWZvY2Fkby1lbS1jcmVkaXRvLWRlLWNhcmJvbm8taWZpeC1hYnJlLWVzdGF2ZWwvYW1wLw?oc=5&hl=en-US&gl=US&ceid=US:en
