gestora,title,publisher,published_date,url
Valora Investimentos,Teto da dívida americana e votação do arcabouço fiscal no Brasil ... - Expert XP,Expert XP,22/05/2023,https://news.google.com/rss/articles/CBMifWh0dHBzOi8vY29udGV1ZG9zLnhwaS5jb20uYnIvbW9ybmluZy1jYWxsL3RldG8tZGEtZGl2aWRhLWFtZXJpY2FuYS1lLXZvdGFjYW8tZG8tYXJjYWJvdWNvLWZpc2NhbC1uby1icmFzaWwtZW0tZm9jby1uYS1zZW1hbmEv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en
Valora Investimentos,Notícias Diárias do Setor Financeiro | 22/05 - 26/05 - XP Investimentos - Expert XP,Expert XP,22/05/2023,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vY29udGV1ZG9zLnhwaS5jb20uYnIvYWNvZXMvcmVsYXRvcmlvcy9ub3RpY2lhcy1kaWFyaWFzLWRvLXNldG9yLWZpbmFuY2Vpcm8tMjItMDUtMjYtMDUv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en
Valora Investimentos,Valora Investimentos reforça aposta em fundos imobiliários com ... - Seu Dinheiro,Seu Dinheiro,19/05/2023,https://news.google.com/rss/articles/CBMijgFodHRwczovL3d3dy5zZXVkaW5oZWlyby5jb20vMjAyMy9lbXByZXNhcy92YWxvcmEtaW52ZXN0aW1lbnRvcy1yZWZvcmNhLWFwb3N0YS1lbS1mdW5kb3MtaW1vYmlsaWFyaW9zLWNvbS1jb21wcmEtZGEtZ2VzdG9yYS1tb2duby1jYXBpdGFsLWx2aXQv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en
Valora Investimentos,Valora Investimentos adquire gestora para reforçar posição em FIIs – Últimas notícias – Estadão E-Investidor – As principais notícias do mercado financeiro - E-Investidor,E-Investidor,19/05/2023,https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vZWludmVzdGlkb3IuZXN0YWRhby5jb20uYnIvdWx0aW1hcy92YWxvcmEtY29tcHJhLW1vZ25vLWZ1bmRvcy1pbW9iaWxpYXJpb3Mv0gFWaHR0cHM6Ly9laW52ZXN0aWRvci5lc3RhZGFvLmNvbS5ici91bHRpbWFzL3ZhbG9yYS1jb21wcmEtbW9nbm8tZnVuZG9zLWltb2JpbGlhcmlvcy9hbXA?oc=5&hl=en-US&gl=US&ceid=US:en
Valora Investimentos,"Ibovespa sobe forte na semana com otimismo em alta na B3, hora ... - Seu Dinheiro",Seu Dinheiro,19/05/2023,https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3LnNldWRpbmhlaXJvLmNvbS8yMDIzL2NvbHVuaXN0YXMvaWJvdmVzcGEtc29iZS1mb3J0ZS1uYS1zZW1hbmEtY29tLW90aW1pc21vLWVtLWFsdGEtZGVzdGFxdWVzLWRvLWRpYS1sdml0L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en
Valora Investimentos,Ifix emenda sexta semana seguida de ganhos; FII SARE11 sobe 4% e é destaque do dia - InfoMoney,InfoMoney,19/05/2023,https://news.google.com/rss/articles/CBMifGh0dHBzOi8vd3d3LmluZm9tb25leS5jb20uYnIvb25kZS1pbnZlc3Rpci9pZml4LWVtZW5kYS1zZXh0YS1zZW1hbmEtc2VndWlkYS1kZS1nYW5ob3MtZmlpLXNhcmUxMS1zb2JlLTQtZS1lLWRlc3RhcXVlLWRvLWRpYS_SAYABaHR0cHM6Ly93d3cuaW5mb21vbmV5LmNvbS5ici9vbmRlLWludmVzdGlyL2lmaXgtZW1lbmRhLXNleHRhLXNlbWFuYS1zZWd1aWRhLWRlLWdhbmhvcy1maWktc2FyZTExLXNvYmUtNC1lLWUtZGVzdGFxdWUtZG8tZGlhL2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en
Valora Investimentos,"Fiagro vende R$ 2,5 milhões de CRA's - fiis.com.br",fiis.com.br,19/05/2023,https://news.google.com/rss/articles/CBMiOmh0dHBzOi8vZmlpcy5jb20uYnIvbm90aWNpYXMvZmlhZ3JvLXZlbmRlLTI1LW1pbGhvZXMtY3Jhcy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en
Valora Investimentos,"Dividendos de Fiagros vão a 1,38% em abril; sem IR, retorno equivale a 1,63%, o maior já registrado - InfoMoney",InfoMoney,26/04/2023,https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LmluZm9tb25leS5jb20uYnIvb25kZS1pbnZlc3Rpci9tZWxob3Jlcy1kaXZpZGVuZG9zLWZpYWdyb3MtYWJyaWwtMjAyMy_SAVZodHRwczovL3d3dy5pbmZvbW9uZXkuY29tLmJyL29uZGUtaW52ZXN0aXIvbWVsaG9yZXMtZGl2aWRlbmRvcy1maWFncm9zLWFicmlsLTIwMjMvYW1wLw?oc=5&hl=en-US&gl=US&ceid=US:en
Valora Investimentos,FII de CRI mostra estratégias para manter carteira saudável em ... - fiis.com.br,fiis.com.br,25/04/2023,https://news.google.com/rss/articles/CBMiQGh0dHBzOi8vZmlpcy5jb20uYnIvbm90aWNpYXMvZmlpLWRlLWNyaS1jYXJ0ZWlyYS1zYXVkYXZlbC1jcmlzZS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en
Valora Investimentos,"Rendimentos de VGIR11 se mantem em abril e FII pagará R$ 0,12 - fiis.com.br",fiis.com.br,17/04/2023,https://news.google.com/rss/articles/CBMiPGh0dHBzOi8vZmlpcy5jb20uYnIvbm90aWNpYXMvdmdpcjExLWRpdmlkZWRlbmRvcy1hYnJpbC0yMDIzL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en
Valora Investimentos,"Veja os melhores FIIs para investir em abril de 2023, com 14 carteiras - spacemoney.com.br",spacemoney.com.br,14/04/2023,https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3LnNwYWNlbW9uZXkuY29tLmJyL3NwYWNlZGljYXMvdmVqYS1vcy1tZWxob3Jlcy1maWlzLXBhcmEtaW52ZXN0aXItZW0tYWJyaWwtZGUtMjAyMy1jb20tOC1jYXJ0ZWlyYXMvMTkxNDU3L9IBdmh0dHBzOi8vd3d3LnNwYWNlbW9uZXkuY29tLmJyL25vdGljaWEvYW1wLzE5MTQ1Ny92ZWphLW9zLW1lbGhvcmVzLWZpaXMtcGFyYS1pbnZlc3Rpci1lbS1hYnJpbC1kZS0yMDIzLWNvbS04LWNhcnRlaXJhcy8?oc=5&hl=en-US&gl=US&ceid=US:en
